token_address,buy_timestamp,rvol,natr,vwap_dev,stoch_k,stoch_d,upper_wick,lower_wick,market_cap,token_age_hours,data_points,label
wwmDV6ox22WhqXaSWehHMHY2TiLVnD5xCBVFgfvpump,1748978887244,7.9174,66.1931,0.0752,53.1457,53.1457,0.5678,0.0000,7850939479619.79,0.02,2,good
GVT9g8Kgo9SdupYdPB8LqjHM5Hu3oTw6QbeQtHYboop,1748978771672,0.8570,38.8262,-0.8219,35.4562,35.4562,0.0000,0.0208,71586220470111.08,0.02,2,good
AXBQ38bFuNehwJHYXmFXUgtRo7K6TSZSBconwrnPpump,1748978394030,1.0000,0.0000,0.0000,97.3589,97.3589,0.0264,0.0000,6391615724722.56,0.00,1,good
6d1z6GFrrUAuM4Gwp7mB9ww9sBCKVPp9SHQqzJePpump,1748978228158,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,11421403359302.11,0.00,1,good
7xGY9Ch6uSVnx9WNfeZks9EVgpAXzTzMgbAXVPiB3F97,1748978050258,25.8370,109.1813,-0.9366,27.9695,27.9695,0.7203,0.0000,6473441621909.83,0.02,2,good
ACavHLVYXaMgn1pTtftXCW51vLLMdeUj6reTFV6CULT,1748977487415,0.9254,56.2359,1.5132,100.0000,100.0000,0.0000,0.0340,59914105931804.82,0.05,4,bad
B932zbNya6scf6nUFpf78M7DSK3UCQGLBTc7tBnbpump,1748976697639,0.9221,65.7158,1.8508,84.1330,84.1330,0.2544,0.2846,39434123768630.99,0.02,2,good
2SNaVbWUfEhpNphkX2gxnf5Be3oMxXA4nJh2utCkpump,1748977201682,1.3318,4.5911,0.4977,78.3048,78.3048,0.0000,0.0000,6052030598186.61,0.02,2,good
8Rn68VB9VnP2jUqBcLRsqcwRF7nSuJ5krN3ExwZopump,1748976938136,1.0000,0.0000,0.0000,99.0879,99.0879,0.0091,0.0000,12939677238251.22,0.00,1,bad
Bc91R1RjLaZ8UR4snaU5ArV5qBpetRaWVAyDFPg7pump,1748976813625,1.0000,0.0000,0.0000,98.3800,98.3800,0.0162,0.0000,8327329100632.29,0.00,1,good
7Afj2bCyR4TRJUTP342ZYPs9cq1NPMhzdYRTs7rRpump,1748976673019,1.0000,0.0000,0.0000,75.4210,75.4210,0.2458,0.0000,6996725335754.20,0.00,1,good
BFjuTSz3va78X8bjaJotUi2Z6sp5cvzT56mxfhLqpump,1748976507211,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,11010198810835.81,0.00,1,good
DezBcnbtGFLe2mvWZkuawZxSWQKHhBn4CR42heWXpump,1748976296499,1.0000,0.0000,0.0000,80.7043,80.7043,0.1930,0.0000,10508157181129.46,0.00,1,good
aqSuTv9WuXxBYAsh2EfZM1kX511MNmsfmEZHgu2pump,1748975828730,2.4556,21.6075,1.7249,99.9356,99.9356,0.0009,0.0154,122781546398626.64,0.10,6,good
4P2WGvGxXhSNtqnqksWmWqj9bW4BW49cU6rfswUYpump,1748975756405,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,7096339692313.84,0.00,1,good
3VxuECa3UxpU8vpbVdb3nHkK9BtzwcVU4zFCqT6Vpump,1748975718572,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,5201875547636.60,0.00,1,good
ERz9MuBzQpPWPegsgq5dXeSvwn7gWwULyi8ptWdNpump,1748975621305,0.8637,70.1373,0.3505,64.6901,64.6901,0.4220,0.1314,38735021601721.43,0.03,3,bad
6qbkYPaKCfGX4cXFZbLUxZkZjc5tpVbDsNsEc9PXpump,1748975575968,1.0000,0.0000,0.0000,81.0746,81.0746,0.1893,0.0000,7638058101315.17,0.00,1,bad
Di6UUwof3vzJQVdoo7FrK6r4S13ZEdALwjQHB5tGpump,1748974466125,1.7614,73.1129,1.0272,82.5433,82.5433,0.1979,0.0000,14211447428058.58,0.02,2,good
FecA4adtuHFpGY3xwSoXSXAmpmyiX5gTcpFiyrtKpump,1748974839683,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,20116380512672.10,0.00,1,bad
AWTwARFQYrHRXxC98h66HfZzbUtGKY2nhQ3pFCcskYfK,1748974416957,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,78487798133715.08,0.00,1,bad
6cmaqArAZXJ7U8fecsPDp9Bqwpm5i4z6Y4YMdG9Zpump,1748974315596,1.0000,0.0000,0.0000,59.8391,59.8391,0.4016,0.0000,6283760598873.76,0.00,1,good
4J1QACNRHZxH4M24MNcH8KNQmr9q6WuLoLLrL7kLpump,1748974071541,15.7148,18.1096,1.8107,90.2548,90.2548,0.1003,0.5306,68852312238372.28,0.27,17,bad
ELwA3ntnLHD5KJsaUdHLrCuW68ykuVXeuubfHXy5pump,1748973601442,0.3802,36.4998,0.7918,71.4543,71.4543,0.0000,0.4537,53488518934722.77,0.15,7,good
BgjaUNTYuiA9N9fRi17UwXazKgtLyy3ZSpEA4C1dpump,1748973519307,2.6916,73.3468,-0.1495,48.0148,48.0148,0.6428,0.1619,52094938801677.97,0.05,4,good
14aW2Upb1A8H1kd8DjE99zA2oSdBY5DMk7k6LsAKppSt,1748973296468,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,2252124816204008192.00,0.00,1,good
BsoedDQUgPmoze2PXTN34G9brEhGQ1mNsk717czboop,1748973108434,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,12472181235601.58,0.00,1,bad
2bjSYoQyrPg6bHRs7vsnuZno1YJjnkvm5szKxjvCpump,1748972724588,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,5971206144833.22,0.00,1,good
7zum3PiHT9zx1TaV9v3kNsVt4mpDN85ctTh3ZDmypump,1748972687518,1.0000,0.0000,0.0000,70.7144,70.7144,0.2929,0.0000,12279776369842.73,0.00,1,good
9T4HT1upL7EeBvvxXq6iFZBkCrcHe7mBcnhssScHaE9C,1748972388174,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.5541,20190850756708.94,0.00,1,good
NSBmHxgMEq5HVWnZmJRnFppHXFC9tJoPFEPRRpLACLq,1748971175361,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,68009449041056.75,0.00,1,bad
E81ce9RShPAE2GqtpMjt3MQcPK7FizcMDRvAqyS8pump,1748971980472,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,6499574355720.16,0.00,1,good
5wMAFtXKxuT5Kvm21fHtVzisnwCu68k8DwUZgTZzpump,1748965812209,1.2194,25.0693,1.2570,73.1639,73.1639,0.0327,0.1370,80256034648549.59,0.18,12,bad
Bf8CWcvzXT3vneenyEHPHqc7GpbrqMPxGF2nVT6Gpump,1748971364572,1.0000,0.0000,0.0000,93.9816,93.9816,0.0602,0.0000,9513431047057.56,0.00,1,good
rS811GaMkM4wWXo1CHzAc4Bbq54gKM6GTtmuxdepump,1748971291225,1.0000,0.0000,0.0000,70.9439,70.9439,0.2906,0.0000,6334114553532.44,0.00,1,bad
CodpqgpdaddgRG6HwA6kHHVf7n2YsHPxr2XNRzoykq4g,1748970693153,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,16665424116799.30,0.00,1,bad
JCYKvsScD3iJuRXux9uCjPYX5ec3swva3NCt3Axgpump,1748970446750,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,36344015138624.84,0.00,1,good
14AGKPUYGgeJcXbLbL28HnEsBdW2WViru1htNtuepump,1748970389322,1.0000,0.0000,0.0000,46.1569,46.1569,0.5384,0.0000,7505070758306.91,0.00,1,good
65H7F5FN9dme8Zzcpt4jCUVRM4cFWhBLRgPgXnknFk2o,1748970106363,1.0000,0.0000,0.0000,85.3612,85.3612,0.1464,0.0004,39131055369670.71,0.00,1,bad
8EjSq7jKFWV4jL3mafCVebRXFdNrjbLqr4g9qBDGpump,1748970043293,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,5457842044175.20,0.00,1,bad
7h3t9egmL5SEGFDYfyCE9MgjhLbCGL27eoyZAxMPpump,1748969032526,1.0000,0.0000,0.0000,96.3507,96.3507,0.0365,0.0000,13342488312099.41,0.00,1,bad
13g8AT1VqpHazjfGZaicBpRYpU2uDc2gqyLMKtgGpump,1748970025891,1.0000,0.0000,0.0000,26.0625,26.0625,0.7394,0.0000,8274558637896.62,0.00,1,bad
9GkzHHxhd1MbscUhPfEN7Rryjfz36T3uYiEHbQLmpump,1748969884866,1.2504,4.5895,-0.7648,46.1479,46.1479,0.0000,0.0000,4948155727013.14,0.02,2,good
BmgQyTQvzp7utHhQjqFhJYC2tNEDHqrbiTi3i6KquPQY,1748969816793,1.0020,57.6829,1.3161,96.0738,96.0738,0.0526,0.0032,17515618458962.12,0.02,2,good
H2CcDi6TanZX3ELA5mzELpTy4qkqJyh6rMnhd8NghQj7,1748969592530,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6983250317749.71,0.00,1,bad
5dCrW7YcdYven3JLNiU8ZeUjDowigzTMinejkDeapump,1748969349880,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,19252030369332.66,0.00,1,good
r4LT9udywENNGzLQzU1ALFta2cDmU56EzTqCwoopump,1748968692412,2.0408,23.1974,1.0357,71.5180,71.5180,0.5924,0.0000,6898967558135.91,0.02,2,bad
EyRgRe7VFNJsWsy7KHz3odkDB9VJXUVAPRg3PSy3pump,1748968194373,1.0000,0.0000,0.0000,91.7594,91.7594,0.0824,0.0000,5216748414248.12,0.00,1,bad
4ADXqsVP2LTyZHTasUc5dkJLuDXXq8CTdPtExxCcpump,1748968087048,1.0000,0.0000,0.0000,97.5869,97.5869,0.0241,0.0000,9885302684286.54,0.00,1,bad
3URSaTy5UJvTgGNR9yFkVoH7pL6GYArpVhLWiAgrpump,1748968042419,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,19568214578753.89,0.00,1,bad
EAizu4aG9eE1zXPHw78PkzcCR6TtKARG9XVXY7L3CCbt,1748967748936,1.0000,0.0000,0.0000,51.6633,51.6633,0.4834,0.0000,8887285402347.11,0.00,1,bad
F3yjqN67G7UkjGmWRsJvPHc6v2EtuoiXkSMoJ4ZRpump,1748967668955,1.0000,0.0000,0.0000,98.6394,98.6394,0.0136,0.0000,8422923524373.82,0.00,1,bad
4RV7K64YN76RyiS1dQCRpmMdBqGorxhwM9bgCmTbpump,1748967586690,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,5195887370618.18,0.00,1,good
A48bjuNVtu5htC1Tt3pXVa9xhiTcKvmWWd3GPrqSmoon,1748967410471,3.7083,55.9848,-0.0681,55.0085,55.0085,0.0000,0.1513,33449284876825.24,0.10,6,good
2oUajNZS5VczyzDo549UAN3K3KJXN94ynM2nfnAsCULT,1748966709934,0.4733,33.0197,1.5938,100.0000,100.0000,0.0000,0.0000,64948138751718.09,0.05,4,good
EmwgFe9VofjK5D6i4yVkV3zmXBNUym2ubDa8FyKwpump,1748966223053,16.4437,46.7403,0.1975,54.1923,54.1923,0.4581,0.0000,6075992987408.23,0.02,2,good
3YwKNwhxsxuW2CTzbB9yVKp4kUaq585HheZ5nH93DjWy,1748966013685,0.5790,55.0535,0.0956,49.3528,49.3528,0.7196,0.2372,22280203167999.07,0.18,12,good
4bR9nvZYq6gpScGFEx3Qr2WcTtnTSXrJebw18FrTs11i,1748964805886,2.6114,12.0248,1.8587,100.0000,100.0000,0.0000,0.0000,79894172456795.94,0.18,12,good
A5JBZGbkFqiyKMH5hQLcX9Qkywv8LiD4Cz9Rp36Zpump,1748965315557,12.2003,21.4702,1.2080,97.5561,97.5561,0.0299,0.0006,25006061627495.88,0.07,5,bad
GLUi9HhXPa7HssycabsX4DC6KCtjZogKb4zrM3aKpump,1748965163606,0.1876,72.6682,-2.3012,24.0976,24.0976,0.0000,0.5463,8015549567341.68,0.03,3,bad
94wuYXB5rarP3MXW4xTBeAb5Zaw42HT1pTqziBZUpump,1748964540662,1.0000,0.0000,0.0000,51.5327,51.5327,0.4847,0.0000,9538754052454.65,0.00,1,bad
6sPfLw6N3Kv7g1xR35KdaEBYrcEvSA2gwwLrUpihpump,1748964493434,1.0000,0.0000,0.0000,86.5582,86.5582,0.1344,0.0000,6156868578011.75,0.00,1,good
3nsGRVuxJudcB587obPe27AAew9qXrd6DRRhuGZppump,1748964281045,1.0000,0.0000,0.0000,94.4908,94.4908,0.0551,0.0000,23242299535653.21,0.00,1,bad
8xyYVtsmpHXvZrsg2gtjoojgDaHtcERWLWKGHPzepump,1748964216890,1.0000,0.0000,0.0000,51.7272,51.7272,0.4827,0.0000,4907363667837.68,0.00,1,good
4utTZmUni1Y1UffQGyF6gaKvxJFFKZwYzrz49v1vpump,1748963969733,6.5960,13.5480,3.1427,73.2348,73.2348,0.3937,0.0120,55334694049753.45,0.37,23,bad
88Ye1v58o9Y7kda53YDTFmsvcVheDnZG1AJvnJaumoon,1748963869349,3.2325,37.0241,-0.2858,50.9675,50.9675,0.4206,0.1491,108284408976180.75,0.27,11,bad
5495eyuexXaXPqH8DwuEJAtADjEQV681JmuVHhVopump,1748963017849,0.2233,39.9526,0.4387,44.1252,44.1252,0.1844,0.1059,18453346178423.62,0.03,3,good
8chxwmogQvrDagqSs6uFfuSfqJBMKwbV8SNWgXxVruvx,1748962636525,0.6015,6.3147,7.4659,100.0000,100.0000,0.0000,0.3034,75173550112957.58,0.02,2,bad
C3hXegKJf5QmW2EvskjDedoPDYCF5wVBVwXnd6W4bonk,1748962531608,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,19126103023476.93,0.00,1,good
BZian2vW64JXk3jdJKX8rKuDWLxF3rhoT7tsU5Yjpump,1748962281393,1.0000,0.0000,0.0000,81.3383,81.3383,0.1866,0.0000,12204439755529.14,0.00,1,good
qMgUWvaj4Mz36BrwVLekBUTkccuAdSxEE4QWuh9pump,1748962136677,1.0000,0.0000,0.0000,29.6833,29.6833,0.7032,0.0000,5733211303900.69,0.00,1,good
8iK4qEEb41gkogyEUn4qjrnuj3vgvQEf1RcxXauWpump,1748961295626,3.7263,32.5543,-0.0697,44.8681,44.8681,0.0712,0.0095,74913418488277.47,0.40,25,good
FbKdZ4hkeE7x8ou3j9X3YZ5Gib419XBjSuR8ZrHWpump,1748961974692,3.9697,41.2828,1.1356,100.0000,100.0000,0.0000,0.2465,7793188224567.52,0.02,2,good
8UpMNFa7QZnkK4b44rkqpibDQjnYKoKge6gwFbDbpump,1748961923462,1.1940,40.2129,4.5979,89.0725,89.0725,0.0741,0.7833,15594769988760.65,0.02,2,good
7GPeTQx2QykZH54x4eMy3pKD4wJhR4R7fpaoFo9hiz6N,1748961841300,0.4179,20.7044,3.1008,99.3351,99.3351,0.0273,0.0000,28869433372639.25,0.02,2,good
GJngi92nemRR9zBYsVV4vbskmjmkhBtaqYdumV4epump,1748961737829,1.0000,0.0000,0.0000,98.5433,98.5433,0.0146,0.0000,7700222948433.09,0.00,1,bad
EM4khMomWbpUWZ5QgkRpwfiBNV2RXBMxiyd8TLtXpump,1748961684546,1.0000,0.0000,0.0000,75.3701,75.3701,0.2463,0.0000,8791875687911.52,0.00,1,bad
Agv7SjzQYmKPvi1UfZ29drXaKA2PSm5w2osJkdZfpump,1748788932196,1.5761,10.4560,1.9875,98.9857,98.9857,0.1077,0.4043,50954040673868.41,0.48,30,good
BvJohMboU5MUVhXEXgir8dDVXCo83A7zzWdR3dwoFJbs,1748960586789,0.2912,69.8322,-1.3369,17.8846,17.8846,0.0497,0.0000,6720121087123.56,0.02,2,good
HP8e9vd5n3no7e3dKTTZ5N6jq96PFZhjz3uGgSMzpump,1748959630651,1.0000,0.0000,0.0000,93.7342,93.7342,0.0627,0.0000,28805629430131.03,0.00,1,good
Gd95D6TTsiv6fYpuWHzS4CQz1HU86dBY1ng2xVpDpump,1748959182992,26.3906,10.0772,1.4473,76.5388,76.5388,0.3623,0.0279,85966354203944.84,0.87,20,good
A43nFfm7TgWyjCRhGCMtMSRGB1vUKYaAHsGMKCqspump,1748959515442,291.4915,37.8401,0.3997,64.4207,64.4207,0.3570,0.0001,198846142162540.69,0.92,5,good
DYJLN84USBt3zgDWq1PajJQrb3CZdBJ7548jVbXD6ogk,1748959064874,1.4776,22.8655,0.0840,52.2076,52.2076,0.2443,0.0000,34505481708755.56,0.05,4,good
q9pCoidQRUGMRPRAcnTv2HjdMar729L6DKTQGaWpump,1748958784991,2.8253,20.6361,-10.9975,59.2775,59.2775,0.9625,0.0162,6383829619788.52,0.02,2,good
9xEH2hr3MGtk7U1jBtFRTRsWrVt95duVEY8sWosbpump,1748958274810,1.0000,0.0000,0.0000,46.9236,46.9236,0.5308,0.0000,7309929672062.73,0.00,1,good
4AEjktX4sVBEiViqyi8eUDNSLTyXnW2gFN4rPqiFPqPm,1748958263359,1.0000,0.0000,0.0000,16.6309,16.6309,0.8337,0.0001,7168747845588.47,0.00,1,good
2NnFwV9w8biDZEfwbYvkJ2fxTJ3oS5CjLUUw8rrPpump,1748958220609,1.0000,0.0000,0.0000,99.7902,99.7902,0.0021,0.0000,14182770624571.45,0.00,1,good
8CqXBuH8c6LCHdqjY4EDZT5p2EjDQSMSJZbgcVpspump,1748957739702,1.0905,35.2861,2.0550,99.5107,99.5107,0.0102,0.1730,44956337397350.21,0.07,5,good
3qcyc5Po7jQ7PFke3Vj7YDnLM8RvUiZ2qqBDT9YEpump,1748957493740,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,6728470538462.24,0.00,1,good
EMfJogbH29wV1sPn5YDKwQW7JGM3bTkp6qrLtwy2pump,1748926955717,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,18828897668318.82,0.00,1,bad
EoB8xLToiJWeYETSQQPgjzLNxvPabmo7TzHHA7Urpump,1748925244602,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,5863842926516.58,0.00,1,good
F9kjcx4fdnzrccL9Ds29FbRYieRa3GYfRYwAY9kQpump,1748924798385,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,6737969095043.99,0.00,1,good
7ie8jmLp91vc2qRTSRFNJgQPnG2wBhvKaiNq1S9bpump,1748924432900,1.0000,0.0000,0.0000,57.9354,57.9354,0.4206,0.0000,8737587439478.86,0.00,1,good
9VJbSdMbckkJYtR2zhUdK8CqqbPKvTR6xcv3RwaVpump,1748924270703,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,7992165012913.61,0.00,1,bad
mYrgbk1b8MiN3Wc7QsjxrwvTzoXGJB1rTnEpaj2pump,1748920788949,1.0000,0.0000,0.0000,92.8632,92.8632,0.0714,0.0000,11698706146938.48,0.00,1,good
9Myu9o6vXaB79cHCjWVDCE6CFB61o8D9pFipbLRepump,1748924117519,1.0000,0.0000,0.0000,10.1312,10.1312,0.8987,0.0000,4479015421965.74,0.00,1,bad
HzFd5Trwb5JpqUqNGpgz7K5xTRPUtSwEzmCEzjNGpump,1748924099347,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,5182675701502.08,0.00,1,good
D7J5csiNfRKztVi1vvKqzF9TPxSxFiWiyWQosQ9ppump,1748923859131,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0026,5273036144828.30,0.00,1,good
A7fLDy2z7bWFGaDd7H5YfEi3D1tra8iv4YPNRzsRpump,1748922697668,1.0000,0.0000,0.0000,42.9532,42.9532,0.5705,0.0000,8289226179307.23,0.00,1,good
AC5AnKz9tnHcfCUasyAkAz5n37MVhT2fJGQN762Qpump,1748922399619,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0022,4770971327240.86,0.00,1,good
GdDgEJWui31VLjZGRQMhXz4hix7iVCMNsPaPzMXmbonk,1748921975155,1.0000,0.0000,0.0000,85.9156,85.9156,0.1408,0.0000,26093519167149.61,0.00,1,bad
Et82RtGV6jmtoy7MYaZwaX9apR9JP1JnDNCuodiHpump,1748921955652,1.0000,0.0000,0.0000,87.6891,87.6891,0.1231,0.0000,9266608276058.15,0.00,1,good
8QGH1pbHwJo9R85BNxYUA3EeA5Xr91ZkC7aKbDNhpump,1748916776741,1.6457,26.2972,1.1523,63.5150,63.5150,0.7317,0.0701,200284807401693.63,0.73,45,bad
96SYTnBuqF7baoqi8Rw5pbPstoUHGi8aDAeR8ZzNpump,1748920410183,7.9501,5.8548,4.1243,97.8548,97.8548,0.0470,0.0000,60722307587664.31,1.15,54,good
GKPoQ7bvHHL1vjrqNRN4AMQBC3nKoiSvWpp85jnypump,1748919715069,1.0000,0.0000,0.0000,58.6359,58.6359,0.4136,0.0000,14507058635354.41,0.00,1,bad
CJbqt6z4h6Kf8GyCgqRXsBiH2mo1cB2wUgftt2o84JfE,1748919168232,4.3661,51.7815,1.0634,100.0000,100.0000,0.0000,0.1624,17022714480709.03,0.02,2,good
8xyfBrP2FJXKCkhojtAkG9RLgE3UYwDo8M6bTg32pump,1748918797808,1.0000,0.0000,0.0000,90.6570,90.6570,0.0934,0.0001,6325017369855.31,0.00,1,good
8ZxMbH1GCyyz6aqJB65CsnnDceKFfyMcVLC8zGH4ssJu,1748918548053,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.2384,13023281018376.51,0.00,1,good
G5CqHDTL5oeGtTDaiD26QQNCPHe8CWkYbqUnrx8ypump,1748917928693,0.6972,27.4844,1.0317,66.4060,66.4060,0.0000,0.3515,21539298764196.20,0.25,16,good
4ZhvxBLDpauutgjgt5krGRc2ZZJ367QoXRawLxovpump,1748917701118,1.0000,0.0000,0.0000,39.5625,39.5625,0.6044,0.0000,13255304861889.83,0.00,1,good
PTuCnUoD7zEpoaPW62HdgUc3nq29f6qrTXcTs87Sp3e,1748917308254,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,6996653836939.42,0.00,1,good
4pPsSqR5UY1d2rBmPzcFySvaGRe8ZgAyVv1gEjEUpump,1748917234259,32.0428,24.9103,0.7777,100.0000,100.0000,0.0000,0.0000,9289850956615.10,0.05,3,good
DS1LWwCRYewJf1KNgXUzo9cYjE6976gQ2haHJq7Kpump,1748916975045,1.0000,0.0000,0.0000,84.4239,84.4239,0.1558,0.0000,24397329115596.14,0.00,1,good
36Qh7jUnaTfA3p1u9VLhWrV5rJ4QQiUzFh9wQ1NPpump,1748915863567,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,6073791126236.30,0.00,1,good
orfQWD86KW35miRyrytAyEDRfoT1hNXfboXT3tgpump,1748915415858,1.0000,0.0000,0.0000,49.9256,49.9256,0.5007,0.0000,6669756593281.67,0.00,1,good
6mhiTRoCa3EGjqNHW85LwrXPHmXU1cLo8ERhqKNzpump,1748914911359,1.0000,0.0000,0.0000,85.2870,85.2870,0.1471,0.0000,8507212672893.22,0.00,1,good
Hfj3JHwUmAa9MDi9DmP7Dai51EYeYFephjr3EuuQpump,1748914677159,2.6937,36.3645,0.8128,88.9322,88.9322,0.2541,0.1901,43910862553372.43,0.05,4,good
HCTZzE4bMZh5nsnamh8bxCRqJssVvuNqPfzfv1MRpump,1748914654522,0.5458,30.9786,2.2428,95.6644,95.6644,0.0000,0.1610,12048467765305.41,0.03,3,good
5XrGFQYncfBq2BWcEGf9ebfzeah5oBh3LRi1XLdnpump,1748914289521,1.0000,0.0000,0.0000,93.3006,93.3006,0.0670,0.0000,16942015020715.29,0.00,1,bad
795tBCan6msFvmufHJGHbpMdFPwEtXx11CiwoTWfpump,1748913920497,0.6263,52.3112,19.7516,82.5467,82.5467,0.0000,0.9700,9404133194572.56,0.02,2,bad
7YVjyMQQC5HqWMjasWnyNssCxHCZe6PPR5XQQqUcpump,1748912747932,1.0000,0.0000,0.0000,32.4149,32.4149,0.6759,0.0001,5477896713576.74,0.00,1,good
7CZYjsYM1vWKvBwBGoy1gLqJh8gVFgRfpk8uj5mQpump,1748912025391,1.0000,0.0000,0.0000,46.9488,46.9488,0.5305,0.0000,8176991118350.03,0.00,1,good
BGMmq2aQ7UKhdzSgwgmy6dUsMeVvv3eFd2PvhfbM26k8,1748911989634,1.2579,83.1179,-0.9775,30.6539,30.6539,0.2456,0.0754,6716460833281.37,0.02,2,good
BzyVhufR8yckLhFUeaxcZudhjprNTpkjLaDjVj1Kpump,1748910626699,3.1894,26.0808,1.7025,87.1525,87.1525,0.2718,0.0087,55063270323976.35,0.38,23,good
WShhWUj4Zqc42tfi9QnSwJuYh5Hm9N2cXga2wDYpump,1748910432684,2.4667,24.4850,0.6392,88.1697,88.1697,0.1794,0.6662,294812294219759.50,0.12,7,bad
8ZLLBeL451HHAHQJbfAbJBkSw5qTQZgoWjX8jqdTpump,1748904120408,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,4975549615312.88,0.00,1,good
i1WqQvF5tbke5DHgeG3MsrDVCx2uDA1RvpKp4Lspump,1748903911585,1.0000,0.0000,0.0000,97.7534,97.7534,0.0225,0.0000,24621848069052.44,0.00,1,good
4ZWkbxqJAp1s37qePjjr9nBcAKxSvHWBQ5zehXzKpump,1748903543592,0.7738,68.1963,-0.8644,49.8708,49.8708,0.4609,0.3194,22327256442816.68,0.02,2,good
Biq8CMRv2ztFQfLsQUdN6aJxZWGJLYx5NiJjnAmopump,1748903432230,1.0000,0.0000,0.0000,75.1936,75.1936,0.2481,0.0000,8795913430223.01,0.00,1,bad
3TtBDR9xiNp4TGTAuaE4rLWFyyHEi44fPUmZQd9hpump,1748902240921,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,17907115351501.88,0.00,1,good
DzqMfvEdQ7QCAZSrUfC24Mo5Q4gJY5KK1af7syyKpump,1748901831531,1.0000,0.0000,0.0000,93.0996,93.0996,0.0690,0.0000,5467589331346.66,0.00,1,good
4eY2XjShDGkG6fmi4JJdbQ4u4eeidVHutrcyfotSpump,1748901622677,12.4852,8.0685,1.4215,98.3990,98.3990,0.0564,0.6065,41444121854417.98,0.42,24,bad
AHhgMBvrn7UqsHBunTCVRKmLcX91syFZ53NzgZ3mpump,1748901228260,1.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,7139188005098.58,0.00,1,good
9ScsrvfbfYfRKEPZMqZjnx1q6Cjef3D8ze29RT7kpump,1748901210724,1.0000,0.0000,0.0000,76.1126,76.1126,0.2389,0.0000,7140781397499.01,0.00,1,good
oPAfDpRyr1Ne8ybmVq9qDnCoGbNuqEoDn6sjxCFpump,1748900920214,1.0000,0.0000,0.0000,96.2164,96.2164,0.0378,0.0000,10059184265223.41,0.00,1,good
2sakxbiA9CLPcH1kLqXvBTQbxNzRH8HqwB8tVU7vpump,1748900590051,2.9486,63.9380,1.2775,100.0000,100.0000,0.0000,0.2455,21677587315691.57,0.02,2,bad
9wPuuMJadEqwieYFtPWoLYNj5dm8AqFx1k5JHw2rbonk,1748900649729,0.6472,116.9323,0.5988,50.9750,50.9750,0.7611,0.0062,88079787738601.73,0.02,2,bad
6h5tQ97jHJCYnrCZAZp7NE8JtwZpKAC3oa77T49cpump,1748900299099,1.0000,0.0000,0.0000,91.3830,91.3830,0.0862,0.0000,7989344552033.01,0.00,1,bad
CDH1Q9kH8geczsfh1fMq7ptbGegaHWAeN1rMqdDApump,1748900097134,1.0000,0.0000,0.0000,46.1297,46.1297,0.5387,0.0000,4823328276451.65,0.00,1,good
8NrPjADqrMoCSp1RJZWkWKvaDhEM715tdp7QYc36pump,1748899938684,1.0000,0.0000,0.0000,63.5919,63.5919,0.3641,0.0000,12507781785327.26,0.00,1,bad
GgkApfKjrJQor5pnCkbRwK87knDnNPJEWR39DiEvpump,1748899863164,0.6537,46.7727,-0.6436,56.9447,56.9447,0.7801,0.0000,11346742823424.59,0.02,2,good
